Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
494	-2.6560845	23.766127	68.0	-92.0	26.42328	-1.9290996	9.291554	22.273119	-39.66751	2475000	-8.106232e-09	182.7944	-0.014866068	-30.073273	0.07208286	0.015186656	0.054	42.0	5190.104870080948
495	-3.5797873	25.99466	84.0	-68.0	26.585106	-0.9828748	9.062381	26.733938	-33.801403	2480000	-3.0517577e-09	206.13817	-0.01816602	-28.006714	0.087414175	0.014985144	0.0692	79.0	5205.7221755981445
496	0.09392265	24.905058	63.0	-63.0	27.596685	-1.9451289	10.738857	29.71595	-102.68835	2485000	1.3351441e-08	290.97653	-0.018393354	-116.03203	0.084549256	0.013535311	0.071	79.0	5221.260293006897
497	-2.1382978	22.80892	56.0	-58.0	26.51064	0.2956019	8.652953	30.478752	-29.526995	2490000	-1.0156631e-08	176.44417	-0.017061945	-25.89235	0.07610874	0.015070996	0.0678	51.0	5237.203950405121
498	-2.5054348	27.02555	69.0	-69.0	27.119566	-0.71714646	9.386025	29.94372	-37.2165	2495000	-5.722046e-10	221.4249	-0.01662897	-39.148956	0.08325015	0.0153389	0.069	48.0	5253.027420759201
499	-3.50838	24.639833	57.0	-65.0	27.860334	-0.14901279	9.741784	32.34421	-40.446465	2500000	3.6478043e-09	202.33795	-0.015300669	-39.1279	0.0831817	0.015333706	0.062	26.0	5268.250856161118
500	-5.6108108	24.873516	43.0	-83.0	26.978378	-1.852193	9.299265	24.07918	-35.311253	2505000	-8.9645384e-09	208.5945	-0.017939929	-48.75882	0.07912279	0.011241792	0.0654	79.0	5282.887014865875
501	-4.794737	26.150272	77.0	-72.0	26.263159	-3.4238024	10.768486	23.721012	-47.6532	2510000	-1.1444092e-08	223.16862	-0.01575857	-56.110977	0.0827409	0.015483626	0.0624	40.0	5298.530535936356
502	-2.5333333	24.764984	70.0	-73.0	27.7	-1.614966	10.627563	27.408974	-68.91464	2515000	-6.866455e-09	231.96577	-0.016983699	-61.01271	0.09236258	0.015797125	0.0726	43.0	5314.460262298584
503	-2.2311828	25.883015	65.0	-122.0	26.88172	0.26688728	9.355148	29.448946	-30.276634	2520000	3.4332275e-09	216.1769	-0.018709943	-34.19249	0.08455784	0.013107935	0.0718	79.0	5330.74372792244
504	-2.2295082	25.56192	61.0	-70.0	27.251366	-0.5364582	9.214812	26.768291	-38.21528	2525000	4.9591065e-09	196.32945	-0.01785439	-33.7558	0.07696841	0.013184918	0.0652	79.0	5346.911757707596
505	1.1361257	25.84959	59.0	-149.0	26.16754	0.21218894	8.873693	26.046423	-28.132717	2530000	-1.5449524e-08	193.74185	-0.016915174	-32.32721	0.07782698	0.015082706	0.067	65.0	5363.36949300766
506	-1.9304813	23.900652	45.0	-67.0	26.68984	0.19585437	10.051735	29.513899	-38.689476	2535000	2.2506715e-08	187.22005	-0.017620804	-34.810867	0.08613053	0.015082245	0.0704	77.0	5379.378076791763
507	-1.5053191	25.293068	52.0	-67.0	26.526596	-0.040953033	9.287584	39.56665	-38.04077	2540000	-3.0517577e-09	195.52063	-0.016001333	-34.57718	0.0768818	0.012732095	0.0596	79.0	5395.060706377029
508	-0.7802198	24.99288	81.0	-69.0	27.434067	0.53196394	9.898886	28.16067	-32.51983	2545000	-4.386902e-09	212.05075	-0.01705237	-29.283066	0.08660872	0.015808923	0.0722	47.0	5410.944506883621
509	-0.6756757	25.35633	54.0	-70.0	26.967567	0.17387496	9.496364	28.369648	-28.98942	2550000	-2.2888185e-09	198.20654	-0.017534284	-28.323318	0.078927286	0.01544635	0.0662	56.0	5426.904351949692
510	-3.5425532	27.424622	72.0	-96.0	26.515957	0.26100412	9.026008	29.342558	-36.155582	2555000	5.722046e-09	254.19106	-0.019491222	-49.678085	0.08056644	0.014880763	0.0694	61.0	5443.378057003021
511	0.3809524	25.108082	60.0	-74.0	26.338625	-1.0806932	8.952469	25.500883	-37.986343	2560000	-4.7683715e-09	190.22475	-0.016827466	-36.290802	0.0772903	0.012497045	0.0694	79.0	5459.856352567673
512	-6.1649485	26.426783	47.0	-76.0	25.690722	-1.1131779	10.013739	28.411	-36.987083	2565000	-6.866455e-09	238.86227	-0.018718498	-63.57982	0.082009315	0.013439759	0.0724	79.0	5476.180696487427
513	-0.40223464	26.59788	76.0	-75.0	27.888268	-2.7234793	10.1095915	26.610117	-42.618206	2570000	6.4849854e-09	239.327	-0.017196044	-57.23581	0.072713755	0.006257424	0.065	79.0	5492.479614019394
514	-0.72043014	25.22474	57.0	-77.0	26.838709	0.82198924	9.926642	32.65318	-37.88302	2575000	7.534027e-09	197.76746	-0.016583523	-38.626297	0.07177892	0.015254016	0.0618	62.0	5508.742834568024
515	-2.8563535	25.948341	71.0	-78.0	27.502762	-0.5090428	9.791211	27.288132	-35.934338	2580000	-2.861023e-09	196.90475	-0.019016325	-42.58455	0.07687332	0.011982851	0.0604	79.0	5524.980186462402
516	-6.1630435	24.960089	59.0	-72.0	27.076086	-1.2073975	10.356902	37.139084	-39.862602	2585000	-7.05719e-09	215.80635	-0.015520973	-53.54399	0.08045677	0.013539075	0.0644	79.0	5541.561889886856
517	-2.6043956	27.55609	57.0	-101.0	27.45055	-1.0324457	9.668479	36.970974	-39.363842	2590000	-1.335144e-09	235.7127	-0.016619578	-58.194244	0.08013088	0.011221769	0.0588	79.0	5558.597855806351
518	-4.4444447	26.740152	52.0	-63.0	27.733334	-1.3708799	10.389237	30.978071	-35.387554	2595000	1.3637543e-08	229.28004	-0.01724438	-55.38716	0.07894592	0.0146842785	0.071	79.0	5575.387592554092
519	-2.3473685	25.67172	62.0	-93.0	26.242105	-2.3389676	10.063405	29.188795	-39.350235	2600000	1.0490417e-08	207.42331	-0.017490095	-40.29866	0.08155934	0.014898749	0.0672	79.0	5591.393506526947
520	1.6190476	24.742758	73.0	-71.0	26.455027	0.02057146	8.890328	35.75757	-40.09351	2605000	-1.9216538e-08	201.21759	-0.01765043	-32.317673	0.08264939	0.014963919	0.0716	79.0	5608.155743122101
521	-4.7513227	24.37443	67.0	-72.0	26.439154	-0.089668125	9.13439	40.375042	-31.127678	2610000	-1.0585785e-08	200.37727	-0.018531132	-35.678818	0.07942248	0.010042834	0.0662	79.0	5624.600625276566
522	-3.015873	26.41538	51.0	-84.0	26.349207	-1.4577107	8.41305	23.864454	-36.180573	2615000	-3.6239625e-09	224.06947	-0.01826635	-30.532562	0.08447269	0.013245685	0.0702	79.0	5641.7096128463745
523	-4.1780105	26.66821	65.0	-109.0	26.172775	-1.3286384	9.059992	38.326965	-43.207302	2620000	8.5830685e-09	194.053	-0.017395994	-34.90918	0.07895129	0.014858917	0.0734	76.0	5657.7143659591675
524	-0.5508021	23.634275	69.0	-73.0	26.721926	-0.8668256	9.250957	39.98278	-44.78623	2625000	9.584427e-09	200.9758	-0.018289302	-38.18991	0.0926117	0.01363456	0.0646	79.0	5674.2772789001465
525	-3.7704918	25.258268	56.0	-79.0	27.26776	-0.3073237	8.228052	28.386559	-47.319378	2630000	-6.2942505e-09	202.11742	-0.01681867	-42.52307	0.07785101	0.015355325	0.065	49.0	5690.643363714218
526	-1.5243243	27.779064	64.0	-76.0	26.983784	-1.6034774	9.872309	34.06297	-39.67441	2635000	-1.07288365e-08	219.73	-0.016360436	-39.145065	0.08801022	0.014980411	0.0674	48.0	5706.636442899704
527	0.54189944	26.687561	70.0	-81.0	27.843575	-0.2976124	9.420803	27.702753	-32.45507	2640000	7.247925e-09	224.3735	-0.018698271	-40.59485	0.09780857	0.015461456	0.0756	53.0	5722.878262519836
528	-2.480663	26.695044	76.0	-80.0	27.513813	0.8232205	9.800642	33.741425	-28.320852	2645000	-5.722046e-09	251.83115	-0.016529026	-47.31665	0.079066135	0.011156561	0.0696	79.0	5739.5157697200775
529	-0.704918	26.885921	60.0	-109.0	27.196722	-0.57813925	8.972225	28.76178	-47.246216	2650000	-2.0980835e-09	235.88625	-0.015244931	-42.142227	0.077762045	0.015219543	0.07	61.0	5755.7481825351715
530	-6.9076085	24.653625	67.0	-83.0	27.10326	-0.3942741	9.837456	29.57722	-57.741955	2655000	-1.1634826e-08	218.9203	-0.019164326	-58.022614	0.08415016	0.015516828	0.072	71.0	5772.215178728104
531	-3.5837839	24.798098	63.0	-82.0	27.027027	-2.2378132	9.870899	32.8969	-50.277187	2660000	-5.722046e-10	212.3797	-0.016258387	-40.380554	0.08121604	0.015350442	0.0656	42.0	5788.538009643555
532	-1.7391304	26.302328	55.0	-71.0	27.054348	-1.3056072	9.162678	29.48938	-41.904137	2665000	-6.866455e-09	201.6753	-0.01681433	-36.17932	0.088716805	0.009936161	0.06	79.0	5805.079619169235
533	-5.430052	26.072369	69.0	-95.0	25.886011	-1.3614163	9.266101	25.07204	-35.21431	2670000	-7.6293943e-10	218.67474	-0.014801287	-31.75261	0.08309757	0.015200545	0.0624	24.0	5821.556188344955
534	-0.8900524	26.549637	71.0	-83.0	26.068064	-1.952168	9.236688	27.019758	-30.023392	2675000	1.9073487e-09	205.2135	-0.017533708	-39.353348	0.09443029	0.0112757245	0.0738	79.0	5838.192756652832
535	-4.0983605	26.63867	82.0	-75.0	27.224043	-0.64997035	9.999997	55.075813	-42.16171	2680000	-1.3351441e-08	207.94716	-0.017868275	-37.37018	0.0851084	0.009778006	0.0662	79.0	5854.963828802109
536	-2.010989	25.638866	70.0	-77.0	27.384615	-1.4457681	10.448241	32.43505	-39.477337	2685000	1.9073486e-10	209.58003	-0.015635788	-44.67256	0.08932019	0.015298833	0.0604	33.0	5871.493312835693
537	-3.0531914	24.090858	61.0	-73.0	26.531916	-1.0532705	8.991835	24.561451	-54.55318	2690000	4.4822692e-09	186.8905	-0.016968768	-34.85405	0.07303419	0.012841269	0.0608	79.0	5888.532984018326
538	-0.9065934	26.942696	62.0	-73.0	27.373627	-0.41269106	9.216857	25.907145	-28.694317	2695000	-5.340576e-09	222.00992	-0.018308224	-35.72725	0.08596693	0.010509077	0.0682	79.0	5904.647576332092
539	-3.3532608	26.177076	56.0	-76.0	27.108696	-0.096429884	10.58077	36.648422	-34.618298	2700000	3.6239625e-09	238.85245	-0.018028704	-60.697754	0.085953146	0.012594638	0.071	79.0	5922.198742389679
540	-2.6075268	24.836277	65.0	-66.0	26.811829	-0.17132013	10.038092	35.601616	-34.838757	2705000	-7.820129e-09	197.48192	-0.016743252	-34.800873	0.08443025	0.007964153	0.0682	79.0	5939.373858690262
541	-5.8421054	26.188313	93.0	-102.0	26.210526	-1.9533424	8.848499	23.922695	-45.000557	2710000	-1.1444092e-08	231.72894	-0.020655388	-52.155777	0.08984305	0.01174616	0.0688	79.0	5956.238354444504
542	-2.9297297	29.52819	137.0	-127.0	27.01081	-2.0163736	10.422255	31.586071	-43.966167	2715000	1.1444092e-08	281.79196	-0.01558059	-54.081192	0.08514587	0.010415197	0.062	79.0	5972.927951335907
543	-0.7748691	25.216063	74.0	-54.0	26.099476	-0.4954951	9.297059	38.001328	-36.235336	2720000	-6.2942505e-09	206.16963	-0.01369994	-31.39769	0.07766518	0.015290866	0.0516	39.0	5989.9440269470215
544	0.8128342	26.216137	76.0	-61.0	26.64171	0.87232375	9.179108	33.84251	-34.419422	2725000	-7.4386595e-09	229.58432	-0.01823522	-27.464401	0.08387072	0.0153272245	0.0666	78.0	6007.27787232399
545	-3.9468086	27.093758	69.0	-76.0	26.537233	0.42800733	9.361902	29.734417	-26.61947	2730000	-6.866455e-09	225.8159	-0.017030088	-34.48059	0.08033258	0.016023727	0.071	39.0	6022.936505794525
546	-3.074074	22.621449	50.0	-58.0	26.317461	-1.0267845	9.462968	37.562386	-40.610256	2735000	7.05719e-09	181.03183	-0.012537844	-26.693527	0.08283432	0.014964435	0.063	23.0	6040.180099487305
547	-2.3114755	26.651285	62.0	-74.0	27.278688	-0.6735188	8.69268	30.039074	-29.294811	2740000	-5.340576e-09	231.13565	-0.020605449	-30.276077	0.080655985	0.015177378	0.075	69.0	6057.578236579895
548	-1.1481482	23.387222	58.0	-63.0	26.42328	-0.7675267	8.803605	25.373907	-28.965948	2745000	-1.4686584e-08	184.7109	-0.017190734	-32.536255	0.080710456	0.015173852	0.0674	79.0	6074.823791980743
549	-3.8489583	24.581985	65.0	-61.0	25.984375	0.0005206543	8.242005	28.275066	-26.01895	2750000	-1.5068053e-08	192.03102	-0.01868107	-27.931335	0.08341135	0.015321784	0.0686	47.0	6091.641774177551
550	-3.0621762	25.79666	62.0	-70.0	25.823833	-1.2525759	9.202549	26.962439	-34.946716	2755000	-1.4305115e-09	186.3866	-0.017974269	-30.843338	0.08722605	0.013051353	0.068	79.0	6109.190434217453
551	-5.724324	26.751402	57.0	-135.0	26.897297	-0.93076545	9.569422	26.112707	-40.617775	2760000	-1.8119812e-09	275.6498	-0.016000656	-70.975784	0.073880374	0.015100903	0.0682	78.0	6126.993770360947
552	-4.481283	26.556236	92.0	-72.0	26.73262	-2.1168385	11.001267	30.910122	-39.94269	2765000	8.487701e-09	212.6735	-0.018778738	-44.40953	0.080509596	0.014432504	0.0708	79.0	6143.815919876099
553	-3.6898396	25.86059	57.0	-82.0	26.68984	-0.9850773	10.762153	32.147324	-38.453087	2770000	6.67572e-10	201.13127	-0.018275239	-34.218872	0.080657035	0.015151781	0.0666	78.0	6161.257906675339
554	-4.5537634	25.232464	62.0	-75.0	26.811829	-1.3416086	9.55145	32.806473	-41.786907	2775000	-5.1498414e-09	189.81073	-0.014039871	-34.2968	0.083297044	0.015564053	0.0506	25.0	6178.034990787506
555	-3.3555555	27.510326	67.0	-106.0	27.688889	-2.6629977	9.897483	36.92351	-39.580303	2780000	1.1444092e-08	253.7963	-0.016636472	-60.116913	0.08169265	0.01189462	0.0618	79.0	6195.704530954361
556	-0.90163934	24.715235	69.0	-58.0	27.289618	0.13053054	10.275206	35.26951	-37.714725	2785000	-6.9618227e-09	188.61133	-0.017704414	-30.616745	0.084678635	0.013483864	0.0612	79.0	6213.297298669815
557	-0.90575916	25.24252	76.0	-65.0	26.052357	-0.0053694826	9.679505	49.337017	-37.537888	2790000	1.7738342e-08	179.88763	-0.018111454	-30.204315	0.081331015	0.012436687	0.0632	79.0	6230.698545455933
558	-3.691892	26.194021	69.0	-84.0	26.945946	-0.07947114	10.046512	38.222492	-45.695267	2795000	3.4332275e-09	225.6539	-0.015126335	-61.10695	0.083951384	0.0152981365	0.0596	35.0	6246.719344377518
559	-5.2268043	25.160723	50.0	-92.0	25.757732	-1.8707407	10.197825	29.578487	-39.67762	2800000	-1.1444092e-09	205.93947	-0.01617989	-43.09262	0.08043032	0.010176542	0.0648	79.0	6264.5552277565
560	-2.3135135	23.981052	53.0	-80.0	27.027027	-1.9401168	9.827233	30.402122	-40.669163	2805000	8.5830685e-09	185.20654	-0.018232802	-37.174896	0.075756766	0.0134211015	0.0654	79.0	6280.949063777924
561	-4.2074466	26.211588	61.0	-87.0	26.579786	-1.7051699	9.28002	34.79994	-40.995438	2810000	-1.373291e-08	220.86972	-0.01823581	-46.297226	0.07612298	0.014104523	0.0656	79.0	6298.703520059586
562	-4.7172775	23.320747	51.0	-59.0	26.062828	-1.0407059	9.200014	54.01321	-33.84732	2815000	1.0490417e-08	167.43663	-0.016972646	-34.368484	0.0835434	0.015067316	0.067	51.0	6316.170572280884
563	-1.7297298	25.359522	49.0	-76.0	26.967567	-0.42962685	10.043475	37.709778	-29.52911	2820000	-1.6021728e-08	223.3609	-0.015786132	-54.801895	0.07645802	0.0152457245	0.0652	57.0	6332.369698524475
564	-6.0162163	25.606688	59.0	-151.0	26.908108	-1.5433195	9.389624	27.839132	-42.67135	2825000	6.4849854e-09	198.91887	-0.0146529395	-45.67415	0.06822545	0.013960117	0.0584	79.0	6349.818375587463
565	-3.6158192	26.749504	63.0	-74.0	28.129944	-1.855657	9.941898	32.094257	-70.935135	2830000	-1.0871887e-08	258.6798	-0.016834388	-82.80058	0.07052236	0.015239743	0.0616	68.0	6367.051815986633
566	-1.4565217	24.959496	72.0	-107.0	27.054348	-2.0212536	10.28462	25.788849	-54.97325	2835000	1.1444092e-09	209.12999	-0.017038578	-45.350693	0.06753083	0.009145659	0.0612	79.0	6385.388041973114
567	-1.7197802	23.346025	48.0	-54.0	27.461538	-0.013703876	9.015881	47.27952	-33.165985	2840000	-3.051758e-08	227.14223	-0.016150061	-77.084274	0.07010044	0.015510413	0.0566	48.0	6402.671271085739
568	-2.6956522	27.597944	59.0	-92.0	26.972826	-1.55422	9.764679	27.252998	-59.5352	2845000	-2.193451e-09	248.5348	-0.015726931	-68.44336	0.06918837	0.010232315	0.0666	79.0	6420.0119116306305
569	-1.8763441	23.622269	55.0	-74.0	26.817204	-0.23848699	9.957004	29.606768	-42.02946	2850000	-1.1444092e-08	202.76317	-0.017864278	-49.845215	0.07316662	0.011728771	0.0694	79.0	6437.796578168869
570	-3.2291667	24.675804	68.0	-71.0	25.963541	-0.4778268	9.815833	46.46656	-58.019833	2855000	-1.5544892e-08	209.44882	-0.017519303	-46.21837	0.06608799	0.013111965	0.0656	79.0	6455.619602918625
571	-1.6881721	27.761457	62.0	-86.0	26.870968	-0.2660705	9.545841	34.58319	-44.697914	2860000	-2.0980835e-09	245.1272	-0.016116459	-43.626297	0.062491406	0.010493478	0.0572	79.0	6473.330904722214
572	-2.5783784	25.445131	63.0	-76.0	27.021622	-1.8841283	10.431139	38.22475	-46.534252	2865000	-1.3923645e-08	216.90755	-0.013708626	-40.889023	0.06715553	0.015330403	0.0558	41.0	6490.783600091934
573	0.16304348	25.352205	77.0	-77.0	27.048914	-0.6320034	9.825683	32.143215	-84.035736	2870000	-5.912781e-09	205.06404	-0.018609742	-48.31076	0.072330445	0.012740683	0.064	79.0	6508.577265262604
574	-2.4444444	25.872362	52.0	-94.0	26.428572	0.45578882	10.684823	37.19898	-34.618633	2875000	3.4332275e-09	196.43773	-0.013947005	-42.844055	0.06773895	0.015931135	0.0522	38.0	6526.054197072983
575	-0.5989011	26.988777	71.0	-71.0	27.335165	-0.4288288	10.204822	25.288074	-39.968773	2880000	7.247925e-09	220.90414	-0.016223542	-39.750305	0.075060256	0.015267172	0.0632	59.0	6544.323395252228
576	-0.9726776	26.85204	84.0	-84.0	27.180328	-0.9723887	13.269123	34.477917	-142.9166	2885000	-1.1444092e-08	272.71973	-0.015269902	-113.73575	0.073139206	0.014800977	0.0636	61.0	6561.555509805679
577	-1.1382979	25.541832	57.0	-83.0	26.49468	-0.51270735	10.3654175	31.560093	-66.222595	2890000	1.9836426e-08	238.8429	-0.016752508	-65.22165	0.079717316	0.014033758	0.064	79.0	6579.385046720505
578	0.26373628	26.87408	102.0	-97.0	27.434067	0.4965753	9.1950655	25.856548	-37.242313	2895000	-8.392334e-09	233.97643	-0.018253116	-43.291107	0.07739407	0.01232183	0.0638	79.0	6597.160364866257
579	1.0947368	26.09762	115.0	-58.0	26.273684	0.80714065	9.957462	61.59971	-29.798786	2900000	-1.1062622e-08	211.84055	-0.01491103	-32.220215	0.06635921	0.014000974	0.0622	79.0	6614.65435218811
580	-2.6216216	24.687836	63.0	-91.0	27.0	0.56991845	9.276291	27.761353	-28.144218	2905000	7.4386595e-09	202.55846	-0.013324379	-36.51819	0.06389571	0.015728457	0.0642	36.0	6632.273339986801
581	-1.042328	24.715916	56.0	-73.0	26.428572	-0.21180806	8.986512	28.16042	-39.640675	2910000	5.531311e-09	201.26128	-0.013774618	-33.74028	0.0708764	0.015658442	0.0536	34.0	6649.529587507248
582	-1.0107527	24.224974	53.0	-54.0	26.833334	0.065797485	8.841781	43.007385	-44.100933	2915000	7.247925e-09	166.01172	-0.015054687	-26.856705	0.07178006	0.015070447	0.0646	77.0	6667.611461639404
583	2.0860214	26.411816	74.0	-84.0	26.768818	1.0805076	9.39489	32.846363	-29.017708	2920000	3.1948089e-09	210.50134	-0.016683051	-30.979767	0.07443906	0.010324007	0.0606	79.0	6685.291663885117
584	-2.1764705	25.0995	61.0	-70.0	26.604279	1.2773279	9.023351	33.509594	-41.659374	2925000	-1.335144e-09	209.09502	-0.013602297	-37.37506	0.066244185	0.015016101	0.0528	79.0	6703.712361574173
585	-0.8518519	24.105131	80.0	-97.0	26.359789	-0.2793511	9.367787	44.205708	-34.210083	2930000	3.4332275e-09	186.54124	-0.017729657	-35.333267	0.071193844	0.012309923	0.0612	79.0	6721.801300525665
586	-3.0962567	22.561178	61.0	-63.0	26.68984	-0.122524045	9.315325	29.924026	-37.718967	2935000	1.335144e-09	178.50854	-0.015169561	-30.636322	0.07648596	0.0150760105	0.0602	62.0	6740.222119808197
587	-2.7988827	24.619423	51.0	-77.0	27.910614	-0.5262929	8.667108	30.151442	-38.600292	2940000	-2.2888185e-09	197.43158	-0.015360852	-32.35858	0.07108165	0.015089881	0.0624	64.0	6758.024074077606
588	-4.642458	25.732738	61.0	-86.0	27.93296	-0.7714636	9.318684	28.44785	-33.109966	2945000	-3.6239625e-09	218.71825	-0.017803738	-38.061646	0.07455693	0.014398673	0.064	79.0	6775.888031244278
589	-2.3862433	24.317217	62.0	-77.0	26.380953	-1.2367607	9.454803	26.955355	-35.89872	2950000	2.4795532e-09	176.53876	-0.017159196	-27.943726	0.07403579	0.013451648	0.0648	79.0	6793.249946594238
590	-0.8251366	26.67497	76.0	-105.0	27.300547	0.29276845	10.122501	29.405493	-36.24539	2955000	-1.1634826e-08	202.8832	-0.01438443	-36.967712	0.06854179	0.014544069	0.058	79.0	6811.234072446823
591	-3.411111	25.434183	46.0	-100.0	27.76111	0.1109884	10.415166	30.822811	-48.07465	2960000	4.7683715e-09	238.7453	-0.015899556	-51.00032	0.06793069	0.015467467	0.063	63.0	6829.106928348541
592	1.1290323	25.971542	83.0	-79.0	26.774193	-0.6177351	9.448346	26.331755	-44.68563	2965000	7.6293943e-10	217.49718	-0.015859168	-47.456573	0.07166633	0.015298727	0.0574	42.0	6847.122017383575
593	-0.859375	25.096603	64.0	-89.0	25.979166	1.0741704	9.226275	30.85049	-30.043026	2970000	9.918213e-09	223.33855	-0.01354545	-53.70247	0.06565724	0.015482645	0.0556	46.0	6865.18280339241
594	-3.4255319	25.305994	53.0	-69.0	26.590425	-0.71441233	9.710493	30.372028	-39.91906	2975000	1.2969971e-08	187.46342	-0.014803721	-33.274826	0.06836456	0.015511845	0.0578	43.0	6883.006940603256
595	-4.079096	25.737362	57.0	-60.0	28.141243	-0.69633484	9.846119	25.561422	-38.395416	2980000	-4.005432e-09	198.95782	-0.015817806	-27.271408	0.08138845	0.015690308	0.0566	34.0	6900.725421667099
596	-1.5372341	22.8318	53.0	-59.0	26.526596	-1.4289293	9.474349	28.018345	-30.593508	2985000	4.1007997e-09	159.82042	-0.014334904	-23.060287	0.06209247	0.015195032	0.0564	51.0	6918.730876207352
597	-2.3195877	22.614906	84.0	-76.0	25.706186	-0.10025401	8.659784	40.000458	-39.39508	2990000	-2.2888185e-09	175.50061	-0.013646876	-28.320892	0.061431713	0.0123264715	0.0564	79.0	6936.941131830215
598	-1.7611111	24.69961	61.0	-81.0	27.733334	-1.5806234	9.308448	49.606632	-26.920944	2995000	9.346008e-09	195.329	-0.0112181995	-32.05922	0.06467767	0.015776416	0.0492	19.0	6955.19221162796
599	0.093406595	26.632565	86.0	-93.0	27.445055	-0.6704065	9.812786	31.874119	-43.719162	3000000	-1.4305115e-09	202.68692	-0.01727772	-34.098892	0.06687402	0.0118488185	0.0652	79.0	6973.487013101578
600	-3.694737	23.514194	59.0	-69.0	26.247368	-0.97992676	9.982612	27.897995	-40.110764	3005000	9.536744e-10	189.99315	-0.012864699	-31.603455	0.057884876	0.015093553	0.049	34.0	6990.9244112968445
601	-2.8108108	24.395433	77.0	-81.0	26.908108	-1.3359271	9.311072	29.043165	-33.927402	3010000	1.1634826e-08	189.30296	-0.015491915	-31.085312	0.05962694	0.015184178	0.0608	68.0	7008.909952163696
602	-3.1	24.250566	61.0	-61.0	26.18421	-1.2057158	8.3037	26.770086	-48.985783	3015000	9.536744e-10	195.59425	-0.015941704	-35.958633	0.056795873	0.005943462	0.0536	79.0	7027.420970916748
603	-2.4277778	26.114073	85.0	-69.0	27.733334	-1.8566082	8.711198	27.315802	-30.00254	3020000	1.3351441e-08	226.04602	-0.017446527	-38.96762	0.06388073	0.01521857	0.0604	70.0	7045.265287160873
604	-2.0824175	27.52479	94.0	-102.0	27.335165	-1.3088514	8.474132	54.31189	-31.142328	3025000	2.861023e-09	229.63298	-0.016999753	-37.312973	0.07235345	0.0150778415	0.0642	56.0	7062.799605369568
605	-2.1243243	23.48227	47.0	-67.0	26.816216	-0.8020666	9.591249	27.526028	-33.815163	3030000	6.055832e-09	195.57947	-0.013942414	-37.652954	0.059539746	0.01556272	0.0554	43.0	7080.870359659195
606	0.021390375	24.758287	76.0	-65.0	26.609625	-0.8715081	8.801051	26.074398	-42.613323	3035000	-8.9645384e-09	194.50592	-0.017067576	-32.661728	0.062132835	0.009987376	0.0626	79.0	7099.390514373779
607	-2.3567567	27.076912	165.0	-74.0	26.962162	0.35882178	9.187741	29.737057	-25.329088	3040000	-3.4332275e-09	288.06635	-0.013082891	-80.05122	0.056404017	0.015145692	0.0528	70.0	7117.912599563599
608	-0.05319149	26.462687	71.0	-102.0	26.585106	0.19164662	10.0578575	58.140636	-34.878403	3045000	7.2956086e-09	235.49255	-0.016837263	-48.903397	0.062120214	0.01335542	0.0636	79.0	7136.181968212128
609	0.9076087	28.598366	94.0	-82.0	27.086956	0.5173093	10.252386	33.516373	-32.48525	3050000	7.4386595e-09	227.47134	-0.01676515	-35.010544	0.063453436	0.01504545	0.0634	57.0	7154.85872220993
610	-4.762162	24.823435	71.0	-76.0	26.962162	0.51491636	10.693394	38.64495	-38.79171	3055000	-2.2888184e-08	200.57173	-0.01600432	-41.224075	0.05684442	0.015046167	0.0582	68.0	7174.350987672806
611	-0.5706215	27.862595	120.0	-106.0	28.20904	-2.3320332	10.230283	42.99307	-52.716213	3060000	-4.386902e-09	259.6079	-0.014865027	-65.457306	0.058943983	0.010809439	0.0586	79.0	7193.050780534744
612	-4.0893855	26.069584	59.0	-76.0	27.865921	-0.20522791	10.386898	47.122047	-35.67685	3065000	-6.723404e-09	241.37515	-0.016954647	-50.526825	0.06905109	0.014150684	0.0622	79.0	7211.254584789276
613	-3.2142856	24.331573	56.0	-92.0	27.373627	-1.2518284	9.668365	38.39088	-36.101986	3070000	4.196167e-09	205.47424	-0.014311229	-44.033676	0.055947937	0.015309351	0.0538	45.0	7229.037878751755
614	-0.92391306	24.70708	59.0	-60.0	27.076086	-1.2956022	8.872687	27.357286	-44.25372	3075000	1.6403199e-08	201.95325	-0.015355345	-32.808548	0.061737623	0.015473507	0.0576	54.0	7247.525371551514
615	-2.0797873	23.41006	58.0	-85.0	26.462767	-0.3891253	8.984958	40.860676	-28.468443	3080000	3.0517577e-09	192.75713	-0.016956354	-31.891663	0.06595569	0.011768699	0.066	79.0	7266.13868021965
616	-1.9411764	24.440077	56.0	-95.0	26.737968	-0.52036417	8.78825	23.849445	-35.357227	3085000	5.722046e-10	198.17912	-0.015565187	-24.130417	0.061394446	0.014808353	0.0638	79.0	7283.823737621307
617	-0.17297298	25.1925	68.0	-66.0	26.962162	-0.4302181	9.4783	27.68376	-40.109623	3090000	-9.346008e-09	191.85414	-0.0152787035	-24.704819	0.05798379	0.013119516	0.0614	79.0	7301.7159512043
618	0.9269663	27.471952	73.0	-66.0	27.882023	0.9114158	9.831432	56.349697	-34.576973	3095000	-1.3351441e-08	197.98358	-0.012877575	-33.188263	0.070771985	0.015558396	0.0552	27.0	7320.301451206207
